tweet_id	tweet	label
22892	I am wondering how many people think they have had covid19 &amp; had it before Christmas, my daughter had a horrendous cough her chest was hurting and we all caught it off her, this virus has been around longer than we think, talking to neighbours they are saying the same thing.	Nonpersonal_reports
22386	@izzybellavita @ChrisCuomo About to take my wife in. She is showing signs of COVID19, mainly chest pains. As Chris says, please be well.	Nonpersonal_reports
13362	"""""""@MeidasTouch There are studies of the neurological effects of #COVID19 Plus #SteroidPyschosis """"""""1 in 3 patients recovering from covid-19..."""""""" @statnews @nytimes @washingtonpost @maddow"""""""	Lit-News_mentions
12853	@PaulGarnerWoof @ABCaustralia Hi Paul, there is a study that asks if COVID-19 can lead to chronic fatigue syndrome and if there are any associated molecular markers for the transformation. https://t.co/UiNbBMawc8	Lit-News_mentions
12101	Coronavirus  * Common fever* headache*  body pain*  feel fatigue and weakness*  feel extreme exhaustion*  stuffy nose*  sneezing* Patients have reported sore throat* Coughing is common* In more serious infections, patients have shortness of breath	Lit-News_mentions
21060	my mom just got mad at me cause i corrected her by telling her sneezing isn't a symptom of the coronavirus lmao	Nonpersonal_reports
31386	Oh, but doesn’t it hurt? It came on in a slight buzzing the same morning that my heart started to go weird, so I think it’s that affecting the muscles in the nerves from my chest into my arm. The one in my chest is mainly behaving itself but the one in my arm is kicking up a year	Self_reports
22774	I may also have had a very strong drink and found the nerve to tell my dad I need him to take  this Covid-19 stuff serious and stay home! Hope I don’t have headache in the morning. 😬	Nonpersonal_reports
21700	@DMSouthWest1  Respected Sir, Covid-19  patients are care properly. My father Mr. Jitender Thakur admited in Ch. Bramprakash ayurvedic covid-19 center, his fever temperature reachs on 103-105°F but no special attention are being provide. Sir he is 60 year old and heart patience.	Nonpersonal_reports
13910	Months after #infection, #COVID19 #patients report breathing difficulty, excessive fatigue https://t.co/iLNcNejv9J	Lit-News_mentions
30118	@MikeyHippie I don’t hate it, and I’ve never used it...but if I needed relief from pain, nausea, etc I’d go for it before any opioid. When COVID19 first hit, my anxiety was so high I couldn’t sleep. My hubs got some weed to help but my boss gave me some CBD supplement which helped.	Self_reports
11037	This Italian study found that in patients who had recovered from COVID-19, 87.4% reported persistence of at least 1 symptom, particularly fatigue and dyspnea. https://t.co/voJQmqNJR9	Lit-News_mentions
14186	Many care home residents who have COVID-19 are either asymptomatic or experience symptoms that do not include a high temperature, cough or loss of smell. Read about the findings of a new study from @uniofeastanglia &amp; @NNPrimaryCare and supported by us 👉https://t.co/OVRsXwTh5G https://t.co/kjSkyUxWZr	Lit-News_mentions
22509	Day 15 of my mom in the nursing home fighting covid19 &amp; its effects.She can't speak due to nausea &amp; weakness. I'm concerned &amp; miss her terribly. Pray her strong Swedish stubbornness er, perseverance,prevails! Fight,Mom!🖖🙏 @DrewMarianiShow  @RadioRosary #Prayer #CatholicTwitter https://t.co/ujbYIJ1S5a	Nonpersonal_reports
30092	Two days ago I had severe headache and felt cold and nauseous. Thought it was a migraine. I now feel completely fine,maybe a slight headache. Had a coronavirus test and got my results back today. Tested positive. Like I said, I feel fine now and will self isolate.	Self_reports
11705	Please people one of the symptoms of COVID 19 is Anosmia and diarrhea. These are the two recent symptoms I’ve noted from COVID19 patients. Please be safe fam	Lit-News_mentions
11309	COVID-19 Has Neurological Effects in Most Patients https://t.co/fP2FQ3v7AG via @peoplespharmacy	Lit-News_mentions
11148	Study reveals Covid-19 may present neurological symptoms before respiratory issues https://t.co/dQKlfN2HWa	Lit-News_mentions
11412	COVID-19 symptoms often appear in this order, according to a new study “...the most likely order of symptoms is as follows: fever, then cough and muscle pain, followed by nausea and/or vomiting, and then diarrhea” https://t.co/DspuJSoEEn https://t.co/owAntBTOsd	Lit-News_mentions
22071	Exactly! My mom has had fevers for for weeks straight. She is in her 8th week with the virus &amp; her breathing has thankfully started to get back to okay.	Nonpersonal_reports
13789	Here’s What Recovery from Covid-19 May Look Like for Many Survivors. Continuing shortness of breath, muscle weakness, flashbacks, mental fogginess and other symptoms may plague patients for a long time. https://t.co/I76KA2N8xT	Lit-News_mentions
12595	COVID-19 studies: Strong immune response found in asymptomatic patients; virus crosses throat membrane into brain https://t.co/5Q0KrT2fdp	Lit-News_mentions
10100	@JMoore821 @DonaldJTrumpJr Healight administers intermittent ultraviolet (UV) A light via a novel endotracheal medical device. Pre-clinical findings indicate the technology’s significant impact on eradicating a wide range of viruses and bacteria, inclusive of coronavirus. https://t.co/bpuZuKogg1	Lit-News_mentions
10371	#BREAKING #news 55% of coronavirus patients still have neurological problems three months laterPermanent brain damage possible from #covid19 in both adults and children https://t.co/wMSY0bn0Tr	Lit-News_mentions
30937	Ugh I’m sorry! I’m not even big on bacon so I only had two pieces and I had patted the grease off it and everything. Chest pain, SOB, exhausted for the rest of last night. I only walked to my moms and back last bc I felt so bad. Lesson learned	Self_reports
30911	I have already chronic fatigue from before and the fatigue I have/ have had for covid is different: more like all of my body has been drained by a vampire. Which makes sense, considering how serious this virus is.	Self_reports
10186	THIS IS SCARY. Even for asymptomatic, #COVID19 can LEAD TO symptoms weeks or months after you’re recovery, INCLUDING severe fatigue, cognitive issues, memory lapses, digestive problems, erratic heartrates, headaches/dizziness, fluctuating blood pressure. https://t.co/xApvMvhTat	Lit-News_mentions
12948	Coronavirus causing 'persistent fatigue' in more than half of recovered patients, study finds https://t.co/Dn5E6RrhI2 #FoxNews Fatigue was present in more than half of the patients studied regardless of the seriousness of their infection.	Lit-News_mentions
30637	"""My kids were COVID positive, symptom onset 45 days ago. Initial symptoms: headache and congestion. No fever or cough the first two weeks. What's a teacher supposed to do now? Because """"go put your head on your desk for ten minutes"""" isn't going to cut it anymore."	Self_reports
12980	A new study by Chinese researchers found COVID-19 pediatric patients had more initial symptoms like fever, vomiting, and diarrhea than adult patients and recovered an average of 3-4 days after treatment. #coronavirus https://t.co/72WBoq2E5F	Lit-News_mentions
22473	@PAStatePolice She is not provided with a mask and she is not permitted to wear a purchased mask. Recently, a man was brought into the cardiac unit with shortness of breath. He coughed in my sister-in-law's face and later the man tested positive for the coronavirus.	Nonpersonal_reports
22863	@BorisJohnson Why are your guys at 119 telling people that “some loss of taste/smell, coughing/wheezing “ are no longer a symptoms? My mother, 60, who is never ill was denied a test based on the fact that she should been seen by her GP instead. Why???? #COVID19 #Covid19UK	Nonpersonal_reports
13177	@GreenfieldComm2 In the study of symptom frequency, diarrhea was the most common gastrointestinal-related symptom in adults, and abdominal pain was the least common. That’s the  difference between covid-19 and the flu	Lit-News_mentions
21360	My daughter is 29 &amp; lives at home with us. She has had bad headache at back of her head for week now, she went to hosp &amp; had ct scan on Friday, looked ok. She is having covid19 test this morning as is key worker. Headache has been worse over weekend, is this a symptom?#askDrH	Nonpersonal_reports
13631	COVID-19 Can Cause Loss of Smell, And Scientists Finally Discovered Why https://t.co/xVPLUlXahj	Lit-News_mentions
23204	@GovMikeDeWine My dad is in ICU in critical condition with a brain bleed. He was life flighted to Presbyterian in Pittsburgh. He may have had a stroke which is a rare side effect of COVID-19 or hit his head when he fell prompting his trip to ER. dizziness and vomiting up blood from COVID-19.	Nonpersonal_reports
21348	@AdrianWilliamJ My dad had Covid-19 in April and never had a fever.	Nonpersonal_reports
13907	Why do some COVID patients lose sense of smell?Neuroscientists at Harvard Medical School found that non-neuronal, supporting cells may be responsible for loss of smell. Losing your sense of smell stinks; of course, nothing else will.https://t.co/zjfagSEvV2 #COVID19 #anosmia	Lit-News_mentions
22825	@ErinBanco Indiana fell ill with a cough in early March, said her mother, Jane Evans. Although she didn't have any other coronavirus symptoms, her parents kept her home for two weeks in line with government guidance.	Nonpersonal_reports
11299	“As many as 1 in 3 patients recovering from Covid-19 could experience neurological or psychological after-effects of their infections, experts told STAT, reflecting a growing consensus that the disease can have lasting impact on the brain.” https://t.co/iITJSkvLzu	Lit-News_mentions
21745	@Commonsencewins @BefuddledInc @whchapman @GovMikeDeWine She’s a neurologist that has seen what she’s reporting in coronavirus patients. This is exactly what my wife sees, younger crowd with strokes and neurological defects.	Nonpersonal_reports
